,CUSTOMER_ID,Date,recency,ORDER_ID,PIN_CODE,AGE_GROUP,100205,110401,110411,120103,130206,frequency,recency_cate,frequency_cate,customer
221,34258,2000-11-18,102,117914,105,30-34,0.0,0.0,0.0,2.0,0.0,8,>66 day,0~10 freq,流失客
222,34258,2000-11-18,102,117992,105,30-34,0.0,0.0,1.0,0.0,0.0,8,>66 day,0~10 freq,流失客
223,34258,2000-11-18,102,118709,105,30-34,0.0,0.0,0.0,1.0,0.0,8,>66 day,0~10 freq,流失客
224,34258,2000-11-18,102,118714,105,30-34,1.0,0.0,0.0,0.0,0.0,8,>66 day,0~10 freq,流失客
225,34258,2000-11-18,102,118720,105,30-34,0.0,0.0,1.0,0.0,0.0,8,>66 day,0~10 freq,流失客
226,34302,2001-01-06,53,460536,221,30-34,0.0,0.0,0.0,0.0,1.0,1,52- 66day,0~10 freq,流失客
227,35460,2000-12-02,88,292554,Unknown,50-54,0.0,0.0,0.0,2.0,0.0,3,>66 day,0~10 freq,流失客
228,35460,2000-12-02,88,292559,Unknown,50-54,0.0,0.0,0.0,2.0,0.0,3,>66 day,0~10 freq,流失客
229,35460,2000-12-02,88,295376,Unknown,50-54,0.0,0.0,0.0,1.0,0.0,3,>66 day,0~10 freq,流失客
230,36016,2000-11-24,96,171640,114,50-54,1.0,0.0,0.0,0.0,0.0,7,>66 day,0~10 freq,流失客
231,36016,2000-11-24,96,172490,114,50-54,0.0,0.0,1.0,0.0,0.0,7,>66 day,0~10 freq,流失客
232,36016,2000-11-24,96,173296,114,50-54,0.0,1.0,0.0,0.0,0.0,7,>66 day,0~10 freq,流失客
233,36016,2000-11-24,96,174447,114,50-54,2.0,0.0,0.0,0.0,0.0,7,>66 day,0~10 freq,流失客
234,36016,2000-11-24,96,174843,114,50-54,1.0,0.0,0.0,0.0,0.0,7,>66 day,0~10 freq,流失客
235,36016,2000-11-24,96,175669,114,50-54,0.0,1.0,0.0,0.0,0.0,7,>66 day,0~10 freq,流失客
236,36016,2000-11-24,96,176502,114,50-54,0.0,0.0,1.0,0.0,0.0,7,>66 day,0~10 freq,流失客
237,36450,2000-12-04,86,271293,Unknown,40-44,0.0,0.0,0.0,1.0,0.0,2,>66 day,0~10 freq,流失客
238,38386,2000-12-23,67,366242,115,>65,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
239,38744,2000-11-12,108,80289,Unknown,40-44,0.0,0.0,0.0,1.0,0.0,1,>66 day,0~10 freq,流失客
240,38751,2001-01-27,32,585106,Unknown,>65,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
241,38751,2001-01-27,32,585857,Unknown,>65,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
242,38751,2001-01-27,32,587076,Unknown,>65,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
243,38751,2001-01-27,32,590220,Unknown,>65,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
244,38751,2001-01-27,32,590236,Unknown,>65,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
245,38751,2001-01-27,32,590671,Unknown,>65,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
246,38751,2001-01-27,32,607687,Unknown,>65,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
247,38782,2001-02-01,27,707540,115,35-39,1.0,0.0,0.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
248,38782,2001-02-01,27,709633,115,35-39,2.0,0.0,0.0,0.0,0.0,2,16-31 day,0~10 freq,新顧客
249,38935,2000-11-30,90,221364,115,50-54,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
250,38935,2000-11-30,90,223511,115,50-54,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
251,39215,2001-02-21,7,750825,115,25-29,0.0,0.0,0.0,0.0,1.0,4,0-14 day,0~10 freq,新顧客
252,39642,2001-01-23,36,575971,115,45-49,0.0,2.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
253,39765,2001-01-24,35,596219,115,30-34,0.0,0.0,0.0,0.0,1.0,1,32-46 day,0~10 freq,新顧客
254,39932,2001-01-13,46,426239,115,55-59,0.0,0.0,0.0,2.0,0.0,5,32-46 day,0~10 freq,新顧客
255,39932,2001-01-13,46,427408,115,55-59,0.0,0.0,0.0,2.0,0.0,5,32-46 day,0~10 freq,新顧客
256,39932,2001-01-13,46,431037,115,55-59,0.0,0.0,0.0,2.0,0.0,5,32-46 day,0~10 freq,新顧客
257,39932,2001-01-13,46,431448,115,55-59,0.0,0.0,0.0,2.0,0.0,5,32-46 day,0~10 freq,新顧客
258,40129,2000-11-15,105,103778,115,>65,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
259,40150,2001-02-15,13,716842,115,45-49,2.0,0.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
260,40181,2001-02-12,16,670390,115,50-54,1.0,0.0,0.0,0.0,0.0,8,16-31 day,0~10 freq,新顧客
261,40198,2001-02-11,17,616100,115,50-54,0.0,0.0,0.0,1.0,0.0,1,16-31 day,0~10 freq,新顧客
262,40242,2001-01-10,49,453223,115,30-34,0.0,0.0,0.0,2.0,0.0,5,47-51 day,0~10 freq,流失客
263,40242,2001-01-10,49,453242,115,30-34,0.0,0.0,0.0,2.0,0.0,5,47-51 day,0~10 freq,流失客
264,40242,2001-01-10,49,456205,115,30-34,0.0,0.0,0.0,2.0,0.0,5,47-51 day,0~10 freq,流失客
265,40242,2001-01-10,49,456211,115,30-34,0.0,0.0,0.0,2.0,0.0,5,47-51 day,0~10 freq,流失客
266,40242,2001-01-10,49,456755,115,30-34,0.0,0.0,0.0,2.0,0.0,5,47-51 day,0~10 freq,流失客
267,40266,2000-11-03,117,19426,221,35-39,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
268,40266,2000-11-03,117,22157,221,35-39,0.0,0.0,0.0,0.0,1.0,5,>66 day,0~10 freq,流失客
269,40266,2000-11-03,117,24206,221,35-39,1.0,0.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
270,40266,2000-11-03,117,24620,221,35-39,0.0,0.0,1.0,0.0,0.0,5,>66 day,0~10 freq,流失客
271,40266,2000-11-03,117,24627,221,35-39,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
272,40488,2001-01-28,31,603950,221,40-44,0.0,0.0,2.0,0.0,0.0,5,16-31 day,0~10 freq,新顧客
273,40488,2001-01-28,31,607939,221,40-44,0.0,0.0,2.0,0.0,0.0,5,16-31 day,0~10 freq,新顧客
274,40662,2001-02-21,7,753908,115,40-44,2.0,0.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
275,40662,2001-02-21,7,754482,115,40-44,0.0,1.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
276,40662,2001-02-21,7,754777,115,40-44,1.0,0.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
277,40662,2001-02-21,7,755128,115,40-44,1.0,0.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
278,40761,2001-02-19,9,738570,114,30-34,1.0,0.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
279,40792,2001-02-18,10,749719,115,35-39,2.0,0.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
280,41133,2000-11-11,109,65955,221,40-44,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
281,41171,2001-01-23,36,574942,115,35-39,0.0,1.0,0.0,0.0,0.0,13,32-46 day,11~20 freq,新顧客
282,41188,2001-01-19,40,511616,115,35-39,1.0,0.0,0.0,0.0,0.0,13,32-46 day,11~20 freq,新顧客
283,41188,2001-01-19,40,516641,115,35-39,1.0,0.0,0.0,0.0,0.0,13,32-46 day,11~20 freq,新顧客
284,41263,2001-01-14,45,407748,115,>65,0.0,0.0,0.0,0.0,1.0,6,32-46 day,0~10 freq,新顧客
285,41584,2001-02-10,18,623622,221,30-34,1.0,0.0,0.0,0.0,0.0,6,16-31 day,0~10 freq,新顧客
286,41690,2000-12-10,80,228556,106,40-44,0.0,0.0,0.0,1.0,0.0,3,>66 day,0~10 freq,流失客
287,41690,2000-12-10,80,229831,106,40-44,0.0,0.0,0.0,1.0,0.0,3,>66 day,0~10 freq,流失客
288,41690,2000-12-10,80,230113,106,40-44,0.0,0.0,0.0,0.0,1.0,3,>66 day,0~10 freq,流失客
289,41737,2001-02-25,3,793083,221,40-44,0.0,0.0,0.0,0.0,2.0,4,0-14 day,0~10 freq,新顧客
290,41928,2001-02-18,10,746016,221,35-39,0.0,1.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
291,42017,2001-01-23,36,578479,115,25-29,0.0,0.0,0.0,1.0,0.0,4,32-46 day,0~10 freq,新顧客
292,42093,2001-01-21,38,541405,115,40-44,0.0,0.0,0.0,0.0,1.0,4,32-46 day,0~10 freq,新顧客
293,42208,2001-02-27,1,807294,221,35-39,1.0,0.0,0.0,0.0,0.0,6,0-14 day,0~10 freq,新顧客
294,42307,2001-02-25,3,795365,221,45-49,1.0,0.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
295,42666,2000-11-05,115,35697,115,35-39,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
296,42666,2000-11-05,115,35818,115,35-39,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
297,42857,2000-11-15,105,101212,115,30-34,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
298,42857,2000-11-15,105,106758,115,30-34,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
299,42857,2000-11-15,105,108902,115,30-34,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
300,42857,2000-11-15,105,112115,115,30-34,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
301,42949,2000-12-23,67,367452,115,25-29,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
302,42963,2001-02-11,17,629518,221,55-59,0.0,0.0,2.0,0.0,0.0,6,16-31 day,0~10 freq,新顧客
303,42963,2001-02-11,17,630366,221,55-59,0.0,0.0,1.0,0.0,0.0,6,16-31 day,0~10 freq,新顧客
304,43113,2000-12-09,81,252858,115,40-44,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
305,43342,2001-02-26,2,802305,115,25-29,0.0,0.0,1.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
306,43342,2001-02-26,2,804716,115,25-29,0.0,0.0,3.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
307,43359,2001-02-25,3,776790,115,60-64,0.0,1.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
308,43359,2001-02-25,3,781485,115,60-64,0.0,1.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
309,43472,2001-02-18,10,746488,115,35-39,1.0,0.0,0.0,0.0,0.0,16,0-14 day,11~20 freq,新顧客
310,43472,2001-02-18,10,747327,115,35-39,0.0,1.0,0.0,0.0,0.0,16,0-14 day,11~20 freq,新顧客
311,43502,2001-02-12,16,674278,115,35-39,0.0,0.0,0.0,0.0,1.0,2,16-31 day,0~10 freq,新顧客
312,43748,2000-12-15,75,321155,115,>65,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
313,43816,2000-12-01,89,312909,115,30-34,0.0,0.0,0.0,0.0,1.0,5,>66 day,0~10 freq,流失客
314,43854,2001-02-28,0,815075,110,30-34,0.0,1.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
315,43861,2001-02-10,18,647419,115,25-29,0.0,0.0,0.0,0.0,1.0,15,16-31 day,11~20 freq,新顧客
316,44073,2000-11-09,111,54803,115,40-44,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
317,44363,2001-02-02,26,708323,221,40-44,0.0,1.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
318,44431,2001-01-29,30,599693,110,45-49,0.0,0.0,0.0,0.0,1.0,4,16-31 day,0~10 freq,新顧客
319,44721,2001-02-22,6,768999,221,40-44,0.0,1.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
320,44875,2001-01-28,31,607066,221,35-39,1.0,0.0,0.0,0.0,0.0,4,16-31 day,0~10 freq,新顧客
321,44875,2001-01-28,31,607949,221,35-39,0.0,0.0,0.0,0.0,1.0,4,16-31 day,0~10 freq,新顧客
322,45353,2001-01-19,40,509755,114,45-49,0.0,0.0,3.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
323,45377,2001-01-11,48,434987,115,50-54,1.0,0.0,0.0,0.0,0.0,2,47-51 day,0~10 freq,流失客
324,45674,2001-01-23,36,572163,221,25-29,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
325,45674,2001-01-23,36,572563,221,25-29,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
326,45674,2001-01-23,36,572564,221,25-29,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
327,45674,2001-01-23,36,574190,221,25-29,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
328,45674,2001-01-23,36,576454,221,25-29,0.0,0.0,0.0,2.0,0.0,7,32-46 day,0~10 freq,新顧客
329,45674,2001-01-23,36,576887,221,25-29,0.0,0.0,0.0,1.0,0.0,7,32-46 day,0~10 freq,新顧客
330,45902,2000-12-23,67,362355,115,55-59,0.0,0.0,0.0,0.0,1.0,13,>66 day,11~20 freq,流失客
331,45902,2000-12-23,67,364329,115,55-59,0.0,1.0,0.0,0.0,0.0,13,>66 day,11~20 freq,流失客
332,45957,2001-02-20,8,761511,115,50-54,0.0,2.0,0.0,0.0,0.0,16,0-14 day,11~20 freq,新顧客
333,45957,2001-02-20,8,762194,115,50-54,0.0,1.0,0.0,0.0,0.0,16,0-14 day,11~20 freq,新顧客
334,45971,2000-11-10,110,63919,115,30-34,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
335,45995,2001-01-12,47,439207,115,30-34,0.0,0.0,0.0,0.0,1.0,1,47-51 day,0~10 freq,流失客
336,46015,2001-01-22,37,559340,221,45-49,0.0,0.0,0.0,0.0,1.0,7,32-46 day,0~10 freq,新顧客
337,46015,2001-01-22,37,561317,221,45-49,0.0,0.0,1.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
338,46015,2001-01-22,37,561730,221,45-49,0.0,0.0,1.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
339,46015,2001-01-22,37,562969,221,45-49,0.0,0.0,2.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
340,46022,2000-12-09,81,251494,115,50-54,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
341,46046,2001-01-18,41,499971,115,25-29,0.0,1.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
342,46145,2001-01-13,46,442675,115,35-39,4.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
343,46466,2000-11-25,95,165590,221,50-54,0.0,0.0,0.0,0.0,1.0,4,>66 day,0~10 freq,流失客
344,46466,2000-11-25,95,169098,221,50-54,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
345,46466,2000-11-25,95,186952,221,50-54,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
346,46466,2000-11-25,95,186960,221,50-54,0.0,0.0,0.0,1.0,0.0,4,>66 day,0~10 freq,流失客
347,46633,2000-12-24,66,359701,115,30-34,1.0,0.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
348,46855,2001-01-29,30,598134,115,35-39,0.0,0.0,0.0,0.0,2.0,3,16-31 day,0~10 freq,新顧客
349,46909,2001-01-29,30,597412,115,45-49,1.0,0.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
350,46992,2001-02-20,8,759953,115,30-34,0.0,0.0,0.0,0.0,1.0,2,0-14 day,0~10 freq,新顧客
351,46992,2001-02-20,8,762377,115,30-34,0.0,0.0,0.0,0.0,1.0,2,0-14 day,0~10 freq,新顧客
352,47067,2001-02-27,1,803439,221,35-39,1.0,0.0,0.0,0.0,0.0,10,0-14 day,0~10 freq,新顧客
353,47241,2001-02-17,11,728359,115,>65,1.0,0.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
354,47340,2000-12-15,75,321783,221,45-49,0.0,0.0,0.0,0.0,1.0,7,>66 day,0~10 freq,流失客
355,47364,2000-11-19,101,137730,221,35-39,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
356,47395,2001-01-23,36,574178,115,45-49,1.0,0.0,0.0,0.0,0.0,4,32-46 day,0~10 freq,新顧客
357,47395,2001-01-23,36,578209,115,45-49,1.0,0.0,0.0,0.0,0.0,4,32-46 day,0~10 freq,新顧客
358,47531,2000-11-24,96,173163,221,35-39,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
359,47531,2000-11-24,96,174808,221,35-39,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
360,47531,2000-11-24,96,175915,221,35-39,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
361,47654,2001-01-30,29,622160,115,50-54,0.0,0.0,0.0,0.0,1.0,3,16-31 day,0~10 freq,新顧客
362,47692,2000-11-11,109,84684,115,25-29,2.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
363,47722,2001-02-17,11,726754,115,50-54,1.0,0.0,0.0,0.0,0.0,9,0-14 day,0~10 freq,新顧客
364,47722,2001-02-17,11,736766,115,50-54,0.0,0.0,0.0,0.0,1.0,9,0-14 day,0~10 freq,新顧客
365,47814,2001-01-30,29,621409,115,55-59,0.0,1.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
366,47951,2001-02-06,22,670946,115,35-39,0.0,0.0,3.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
367,47951,2001-02-06,22,672318,115,35-39,0.0,0.0,3.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
368,48019,2001-01-23,36,574739,221,50-54,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
369,48057,2000-11-16,104,105541,221,30-34,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
370,48101,2001-01-14,45,408203,115,50-54,0.0,1.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
371,48149,2001-01-07,52,465098,115,>65,0.0,1.0,0.0,0.0,0.0,3,52- 66day,0~10 freq,流失客
372,48149,2001-01-07,52,466831,115,>65,0.0,0.0,1.0,0.0,0.0,3,52- 66day,0~10 freq,流失客
373,48149,2001-01-07,52,468667,115,>65,0.0,1.0,0.0,0.0,0.0,3,52- 66day,0~10 freq,流失客
374,48217,2001-02-27,1,812150,115,35-39,1.0,0.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
375,48224,2001-02-22,6,769970,105,30-34,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
376,48224,2001-02-22,6,770249,105,30-34,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
377,48224,2001-02-22,6,773711,105,30-34,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
378,48286,2001-02-14,14,699493,221,50-54,0.0,0.0,1.0,0.0,0.0,6,0-14 day,0~10 freq,新顧客
379,48309,2000-11-07,113,57012,Others,45-49,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
380,48309,2000-11-07,113,58658,Others,45-49,0.0,0.0,1.0,0.0,0.0,5,>66 day,0~10 freq,流失客
381,48309,2000-11-07,113,59466,Others,45-49,1.0,0.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
382,48309,2000-11-07,113,61412,Others,45-49,0.0,0.0,2.0,0.0,0.0,5,>66 day,0~10 freq,流失客
383,48309,2000-11-07,113,62128,Others,45-49,0.0,0.0,1.0,0.0,0.0,5,>66 day,0~10 freq,流失客
384,48491,2001-01-21,38,554938,221,25-29,1.0,0.0,0.0,0.0,0.0,4,32-46 day,0~10 freq,新顧客
385,48590,2001-02-02,26,687245,221,50-54,0.0,0.0,0.0,0.0,1.0,38,16-31 day,31~40 freq,新顧客
386,48668,2000-11-30,90,227423,115,35-39,0.0,0.0,2.0,0.0,0.0,1,>66 day,0~10 freq,流失客
387,48866,2000-12-07,83,265244,115,45-49,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
388,48910,2001-02-07,21,650057,115,45-49,0.0,0.0,0.0,0.0,1.0,1,16-31 day,0~10 freq,新顧客
389,49122,2001-02-28,0,814964,221,35-39,0.0,1.0,0.0,0.0,0.0,35,0-14 day,31~40 freq,新顧客
390,49122,2001-02-28,0,816214,221,35-39,0.0,0.0,0.0,0.0,2.0,35,0-14 day,31~40 freq,新顧客
391,49306,2001-01-31,28,616395,115,35-39,1.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
392,49306,2001-01-31,28,619531,115,35-39,1.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
393,49405,2000-12-24,66,363120,110,45-49,0.0,0.0,12.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
394,49405,2000-12-24,66,363951,110,45-49,0.0,0.0,6.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
395,49597,2001-02-10,18,625238,115,40-44,1.0,0.0,0.0,0.0,0.0,8,16-31 day,0~10 freq,新顧客
396,49597,2001-02-10,18,641918,115,40-44,0.0,0.0,0.0,0.0,1.0,8,16-31 day,0~10 freq,新顧客
397,49597,2001-02-10,18,646319,115,40-44,1.0,0.0,0.0,0.0,0.0,8,16-31 day,0~10 freq,新顧客
398,49597,2001-02-10,18,647127,115,40-44,3.0,0.0,0.0,0.0,0.0,8,16-31 day,0~10 freq,新顧客
399,49627,2000-12-10,80,229291,221,45-49,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
400,49627,2000-12-10,80,229293,221,45-49,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
401,49795,2001-02-12,16,674272,115,35-39,0.0,0.0,2.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
402,49795,2001-02-12,16,684922,115,35-39,2.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
403,50081,2000-12-23,67,362354,115,30-34,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
404,50142,2000-12-10,80,229073,115,30-34,0.0,0.0,0.0,0.0,2.0,2,>66 day,0~10 freq,流失客
405,50142,2000-12-10,80,229467,115,30-34,0.0,0.0,0.0,0.0,1.0,2,>66 day,0~10 freq,流失客
406,50494,2001-02-02,26,690822,115,60-64,0.0,1.0,0.0,0.0,0.0,5,16-31 day,0~10 freq,新顧客
407,50494,2001-02-02,26,704015,115,60-64,0.0,1.0,0.0,0.0,0.0,5,16-31 day,0~10 freq,新顧客
408,50548,2001-01-07,52,464750,115,40-44,0.0,0.0,1.0,0.0,0.0,6,52- 66day,0~10 freq,流失客
409,50548,2001-01-07,52,466204,115,40-44,0.0,0.0,2.0,0.0,0.0,6,52- 66day,0~10 freq,流失客
410,50548,2001-01-07,52,467444,115,40-44,0.0,0.0,1.0,0.0,0.0,6,52- 66day,0~10 freq,流失客
411,50807,2001-02-23,5,787061,Unknown,45-49,0.0,0.0,0.0,0.0,1.0,2,0-14 day,0~10 freq,新顧客
412,50821,2001-01-27,32,587376,221,25-29,0.0,1.0,0.0,0.0,0.0,4,32-46 day,0~10 freq,新顧客
413,50821,2001-01-27,32,589448,221,25-29,0.0,1.0,0.0,0.0,0.0,4,32-46 day,0~10 freq,新顧客
414,50920,2001-02-17,11,732453,221,30-34,0.0,1.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
415,50968,2000-11-26,94,183151,115,45-49,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
416,50982,2001-02-28,0,814425,221,40-44,1.0,0.0,0.0,0.0,0.0,8,0-14 day,0~10 freq,新顧客
417,51040,2000-12-02,88,296880,221,30-34,1.0,0.0,0.0,0.0,0.0,8,>66 day,0~10 freq,流失客
418,51040,2000-12-02,88,300321,221,30-34,0.0,0.0,2.0,0.0,0.0,8,>66 day,0~10 freq,流失客
419,51057,2001-01-11,48,433837,221,60-64,3.0,0.0,0.0,0.0,0.0,1,47-51 day,0~10 freq,流失客
420,51347,2001-02-23,5,768327,114,40-44,0.0,0.0,0.0,0.0,1.0,3,0-14 day,0~10 freq,新顧客
421,51392,2001-01-26,33,588730,115,60-64,0.0,0.0,0.0,1.0,0.0,1,32-46 day,0~10 freq,新顧客
422,52283,2000-11-12,108,79670,110,45-49,0.0,0.0,2.0,0.0,0.0,2,>66 day,0~10 freq,流失客
423,52283,2000-11-12,108,98363,110,45-49,0.0,0.0,2.0,0.0,0.0,2,>66 day,0~10 freq,流失客
424,52627,2000-12-21,69,363857,114,30-34,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
425,52900,2001-01-27,32,588615,115,30-34,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
426,52962,2001-01-02,57,479599,115,30-34,0.0,1.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
427,52962,2001-01-02,57,480822,115,30-34,1.0,0.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
428,52979,2001-01-13,46,431474,115,50-54,1.0,0.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
429,53488,2000-11-08,112,61600,115,60-64,2.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
430,53518,2001-01-16,43,485825,115,25-29,1.0,0.0,0.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
431,53617,2001-02-16,12,736970,115,35-39,2.0,0.0,0.0,0.0,0.0,9,0-14 day,0~10 freq,新顧客
432,54256,2001-01-21,38,544062,115,45-49,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
433,54362,2001-02-22,6,770661,115,45-49,0.0,0.0,0.0,4.0,0.0,5,0-14 day,0~10 freq,新顧客
434,54584,2001-01-16,43,430458,115,30-34,0.0,0.0,0.0,0.0,1.0,2,32-46 day,0~10 freq,新顧客
435,55130,2001-01-30,29,616666,115,45-49,0.0,1.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
436,55444,2001-01-18,41,496299,221,25-29,1.0,0.0,0.0,0.0,0.0,4,32-46 day,0~10 freq,新顧客
437,55444,2001-01-18,41,501639,221,25-29,0.0,1.0,0.0,0.0,0.0,4,32-46 day,0~10 freq,新顧客
438,56106,2001-02-21,7,772344,221,35-39,0.0,0.0,0.0,0.0,1.0,1,0-14 day,0~10 freq,新顧客
439,56540,2001-02-12,16,665018,115,35-39,0.0,0.0,0.0,1.0,0.0,8,16-31 day,0~10 freq,新顧客
440,56540,2001-02-12,16,679355,115,35-39,0.0,0.0,0.0,1.0,0.0,8,16-31 day,0~10 freq,新顧客
441,56540,2001-02-12,16,681270,115,35-39,0.0,0.0,0.0,2.0,0.0,8,16-31 day,0~10 freq,新顧客
442,56540,2001-02-12,16,681584,115,35-39,0.0,0.0,0.0,1.0,0.0,8,16-31 day,0~10 freq,新顧客
443,56540,2001-02-12,16,681795,115,35-39,0.0,0.0,0.0,1.0,0.0,8,16-31 day,0~10 freq,新顧客
